R_Ang,d_Ang,ratio
9.366834170854272,0.6432160804020101,0.9982342881765135
9.402010050251256,0.6432160804020101,0.9982474563652262
9.43718592964824,0.6432160804020101,0.9982604778651047
9.472361809045225,0.6432160804020101,0.9982733548457916
9.507537688442211,0.6432160804020101,0.9982860894369839
9.542713567839197,0.6432160804020101,0.998298683729311
9.577889447236181,0.6432160804020101,0.9983111397751904
9.613065326633166,0.6432160804020101,0.9983234595896636
9.64824120603015,0.6432160804020101,0.9983356451512085
9.683417085427136,0.6432160804020101,0.9983476984025338
9.71859296482412,0.6432160804020101,0.9983596212513505
9.753768844221106,0.6432160804020101,0.9983714155711253
9.78894472361809,0.6432160804020101,0.9983830832018163
9.824120603015075,0.6432160804020101,0.9983946259505888
9.85929648241206,0.6432160804020101,0.9984060455925139
9.894472361809045,0.6432160804020101,0.9984173438712486
9.929648241206031,0.6432160804020101,0.9984285224997032
9.964824120603016,0.6432160804020101,0.9984395831606864
10.0,0.6432160804020101,0.9984505275075385
3.0,0.6532663316582915,0.9824783523328225
3.0351758793969847,0.6532663316582915,0.9828763568921244
3.07035175879397,0.6532663316582915,0.9832610157621572
3.1055276381909547,0.6532663316582915,0.9836329162555127
3.14070351758794,0.6532663316582915,0.9839926138782107
3.1758793969849246,0.6532663316582915,0.9843406343649231
3.2110552763819094,0.6532663316582915,0.9846774755645884
3.2462311557788945,0.6532663316582915,0.9850036091887906
3.2814070351758793,0.6532663316582915,0.9853194824341507
3.3165829145728645,0.6532663316582915,0.9856255194889498
3.351758793969849,0.6532663316582915,0.9859221229332867
3.3869346733668344,0.6532663316582915,0.9862096750412479
3.422110552763819,0.6532663316582915,0.9864885389928103
3.457286432160804,0.6532663316582915,0.9867590600025357
3.492462311557789,0.6532663316582915,0.9870215663714865
3.527638190954774,0.6532663316582915,0.9872763704682592
3.5628140703517586,0.6532663316582915,0.9875237696445163
3.5979899497487438,0.6532663316582915,0.9877640470899463
3.6331658291457285,0.6532663316582915,0.9879974726311808
3.6683417085427137,0.6532663316582915,0.9882243034787987
3.7035175879396984,0.6532663316582915,0.9884447849262393
3.7386934673366836,0.6532663316582915,0.9886591510041034
3.7738693467336684,0.6532663316582915,0.9888676250930669
3.809045226130653,0.6532663316582915,0.9890704204983566
3.8442211055276383,0.6532663316582915,0.9892677409885104
3.879396984924623,0.6532663316582915,0.9894597813009298
3.914572864321608,0.6532663316582915,0.9896467276165368
3.949748743718593,0.6532663316582915,0.9898287580056642
3.984924623115578,0.6532663316582915,0.990006042847153
4.0201005025125625,0.6532663316582915,0.990178745222474
4.055276381909548,0.6532663316582915,0.990347021286553
4.090452261306533,0.6532663316582915,0.9905110206168598
4.125628140703517,0.6532663316582915,0.990670886542196
4.160804020100502,0.6532663316582915,0.9908267564525223
4.1959798994974875,0.6532663316582915,0.9909787620910546
4.231155778894472,0.6532663316582915,0.9911270298297813
4.266331658291457,0.6532663316582915,0.9912716809294623
4.301507537688442,0.6532663316582915,0.991412831785099
4.336683417085427,0.6532663316582915,0.9915505941577977
4.371859296482413,0.6532663316582915,0.9916850753938702
4.407035175879397,0.6532663316582915,0.9918163786319754
4.442211055276382,0.6532663316582915,0.9919446029990355
4.477386934673367,0.6532663316582915,0.9920698437956161
4.5125628140703515,0.6532663316582915,0.9921921926714123
4.547738693467337,0.6532663316582915,0.9923117377914363
4.582914572864322,0.6532663316582915,0.9924285639934651
4.618090452261306,0.6532663316582915,0.9925427529372711
4.653266331658291,0.6532663316582915,0.9926543832461144
4.688442211055277,0.6532663316582915,0.9927635306409595
4.723618090452261,0.6532663316582915,0.9928702680678326
4.758793969849246,0.6532663316582915,0.9929746658187215
4.793969849246231,0.6532663316582915,0.9930767916463854
4.829145728643216,0.6532663316582915,0.9931767108734229
4.864321608040201,0.6532663316582915,0.9932744864959261
4.899497487437186,0.6532663316582915,0.9933701792820222
4.934673366834171,0.6532663316582915,0.9934638478655863
4.969849246231156,0.6532663316582915,0.9935555488354
5.005025125628141,0.6532663316582915,0.9936453368200002
5.040201005025126,0.6532663316582915,0.9937332645684568
5.075376884422111,0.6532663316582915,0.9938193830273012
5.110552763819095,0.6532663316582915,0.9939037414138121
5.1457286432160805,0.6532663316582915,0.9939863872858543
5.180904522613066,0.6532663316582915,0.9940673666084541
5.21608040201005,0.6532663316582915,0.9941467238172864
5.251256281407035,0.6532663316582915,0.9942245018792314
5.28643216080402,0.6532663316582915,0.9943007423501588
5.321608040201005,0.6532663316582915,0.9943754854300801
5.35678391959799,0.6532663316582915,0.9944487700158063
5.391959798994975,0.6532663316582915,0.9945206337512408
5.427135678391959,0.6532663316582915,0.9945911130754211
5.4623115577889445,0.6532663316582915,0.9946602432684358
5.49748743718593,0.6532663316582915,0.9947280584953064
5.532663316582914,0.6532663316582915,0.9947945918479557
5.5678391959799,0.6532663316582915,0.9948598753853396
5.603015075376884,0.6532663316582915,0.994923940171846
5.638190954773869,0.6532663316582915,0.9949868163140398
5.673366834170855,0.6532663316582915,0.9950485329958338
5.708542713567839,0.6532663316582915,0.995109118512168
5.743718592964824,0.6532663316582915,0.9951686003012632
5.778894472361809,0.6532663316582915,0.9952270049755173
5.814070351758794,0.6532663316582915,0.9952843583511174
5.849246231155779,0.6532663316582915,0.9953406854764147
5.884422110552764,0.6532663316582915,0.9953960106591326
5.919597989949748,0.6532663316582915,0.995450357492458
5.954773869346734,0.6532663316582915,0.9955037488800655
5.989949748743719,0.6532663316582915,0.9955562070601295
6.025125628140703,0.6532663316582915,0.9956077536283647
6.060301507537688,0.6532663316582915,0.9956584095601436
6.0954773869346734,0.6532663316582915,0.9957081952317323
6.130653266331658,0.6532663316582915,0.9957571304406841
6.165829145728644,0.6532663316582915,0.9958052344254275
6.201005025125628,0.6532663316582915,0.9958525258840863
6.236180904522612,0.6532663316582915,0.9958990229925674
6.2713567839195985,0.6532663316582915,0.9959447434219433
6.306532663316583,0.6532663316582915,0.9959897043551695
6.341708542713568,0.6532663316582915,0.9960339225031538
6.376884422110553,0.6532663316582915,0.9960774141202179
6.4120603015075375,0.6532663316582915,0.996120195018968
6.447236180904523,0.6532663316582915,0.9961622805846082
6.482412060301508,0.6532663316582915,0.9962036857887118
6.517587939698492,0.6532663316582915,0.9962444252024818
6.552763819095477,0.6532663316582915,0.9962845130095165
6.5879396984924625,0.6532663316582915,0.9963239630181042
6.623115577889447,0.6532663316582915,0.9963627886730656
6.658291457286432,0.6532663316582915,0.9964010030671625
6.693467336683417,0.6532663316582915,0.9964386189520915
6.7286432160804015,0.6532663316582915,0.996475648749081
6.763819095477387,0.6532663316582915,0.996512104559104
6.798994974874372,0.6532663316582915,0.9965479981727271
6.834170854271356,0.6532663316582915,0.996583341079607
6.869346733668342,0.6532663316582915,0.99661814447765
6.9045226130653266,0.6532663316582915,0.9966524192818494
6.939698492462312,0.6532663316582915,0.9966861761328117
6.974874371859297,0.6532663316582915,0.9967194254049843
7.010050251256281,0.6532663316582915,0.9967521772145974
7.045226130653266,0.6532663316582915,0.9967844414273325
7.080402010050252,0.6532663316582915,0.996816227665723
7.115577889447236,0.6532663316582915,0.996847545316306
7.150753768844221,0.6532663316582915,0.9968784035365276
7.185929648241206,0.6532663316582915,0.9969088112614125
7.221105527638191,0.6532663316582915,0.9969387772100105
7.256281407035176,0.6532663316582915,0.9969683098916269
7.291457286432161,0.6532663316582915,0.9969974176118417
7.326633165829145,0.6532663316582915,0.9970261084783295
7.36180904522613,0.6532663316582915,0.997054390406488
7.396984924623116,0.6532663316582915,0.9970822711248799
7.432160804020101,0.6532663316582915,0.9971097581804935
7.467336683417085,0.6532663316582915,0.9971368589438364
7.50251256281407,0.6532663316582915,0.9971635806138595
7.5376884422110555,0.6532663316582915,0.9971899302227222
7.57286432160804,0.6532663316582915,0.9972159146404062
7.608040201005025,0.6532663316582915,0.9972415405791787
7.64321608040201,0.6532663316582915,0.9972668145979139
7.678391959798995,0.6532663316582915,0.9972917431062773
7.71356783919598,0.6532663316582915,0.9973163323687787
7.748743718592965,0.6532663316582915,0.9973405885086932
7.78391959798995,0.6532663316582915,0.9973645175118658
7.819095477386934,0.6532663316582915,0.9973881252303906
7.8542713567839195,0.6532663316582915,0.9974114173861803
7.889447236180905,0.6532663316582915,0.9974343995744231
7.924623115577889,0.6532663316582915,0.997457077266933
7.959798994974874,0.6532663316582915,0.9974794558153974
7.994974874371859,0.6532663316582915,0.9975015404545263
8.030150753768844,0.6532663316582915,0.9975233363051056
8.065326633165828,0.6532663316582915,0.9975448483769559
8.100502512562814,0.6532663316582915,0.9975660815718046
8.1356783919598,0.6532663316582915,0.9975870406860706
8.170854271356784,0.6532663316582915,0.9976077304135654
8.206030150753769,0.6532663316582915,0.9976281553481146
8.241206030150753,0.6532663316582915,0.9976483199861015
8.276381909547737,0.6532663316582915,0.997668228728934
8.311557788944723,0.6532663316582915,0.9976878858854418
8.34673366834171,0.6532663316582915,0.9977072956742005
8.381909547738694,0.6532663316582915,0.9977264622257904
8.417085427135678,0.6532663316582915,0.9977453895849882
8.452261306532662,0.6532663316582915,0.9977640817128952
8.487437185929648,0.6532663316582915,0.9977825424890051
8.522613065326633,0.6532663316582915,0.9978007757132126
8.557788944723619,0.6532663316582915,0.9978187851077616
8.592964824120603,0.6532663316582915,0.9978365743191443
8.628140703517587,0.6532663316582915,0.9978541469199395
8.663316582914572,0.6532663316582915,0.9978715064106035
8.698492462311558,0.6532663316582915,0.9978886562212085
8.733668341708544,0.6532663316582915,0.9979055997131338
8.768844221105528,0.6532663316582915,0.9979223401807081
8.804020100502512,0.6532663316582915,0.9979388808528088
8.839195979899497,0.6532663316582915,0.9979552248944129
8.874371859296481,0.6532663316582915,0.9979713754081108
8.909547738693467,0.6532663316582915,0.9979873354355727
8.944723618090453,0.6532663316582915,0.9980031079589788
8.979899497487438,0.6532663316582915,0.9980186959024088
9.015075376884422,0.6532663316582915,0.9980341021331958
9.050251256281406,0.6532663316582915,0.9980493294632395
9.085427135678392,0.6532663316582915,0.9980643806502887
9.120603015075377,0.6532663316582915,0.9980792583991853
9.155778894472363,0.6532663316582915,0.9980939653630786
9.190954773869347,0.6532663316582915,0.9981085041446053
9.226130653266331,0.6532663316582915,0.9981228772970381
9.261306532663315,0.6532663316582915,0.9981370873254052
9.296482412060302,0.6532663316582915,0.9981511366875775
9.331658291457288,0.6532663316582915,0.9981650277953323
9.366834170854272,0.6532663316582915,0.9981787630153847
9.402010050251256,0.6532663316582915,0.9981923446703918
9.43718592964824,0.6532663316582915,0.9982057750399371
9.472361809045225,0.6532663316582915,0.9982190563614812
9.507537688442211,0.6532663316582915,0.9982321908312934
9.542713567839197,0.6532663316582915,0.9982451806053583
9.577889447236181,0.6532663316582915,0.9982580278002576
9.613065326633166,0.6532663316582915,0.9982707344940327
9.64824120603015,0.6532663316582915,0.9982833027270206
9.683417085427136,0.6532663316582915,0.998295734502674
9.71859296482412,0.6532663316582915,0.9983080317883565
9.753768844221106,0.6532663316582915,0.998320196516121
9.78894472361809,0.6532663316582915,0.9983322305834658
9.824120603015075,0.6532663316582915,0.9983441358540732
9.85929648241206,0.6532663316582915,0.9983559141585319
9.894472361809045,0.6532663316582915,0.9983675672950367
9.929648241206031,0.6532663316582915,0.9983790970300745
9.964824120603016,0.6532663316582915,0.9983905050990938
10.0,0.6532663316582915,0.9984017932071544
3.0,0.6633165829145728,0.9819432686368138
3.0351758793969847,0.6633165829145728,0.9823532455247983
3.07035175879397,0.6633165829145728,0.9827494833297125
3.1055276381909547,0.6633165829145728,0.9831325862360444
3.14070351758794,0.6633165829145728,0.9835031257365665
3.1758793969849246,0.6633165829145728,0.9838616427220594
3.2110552763819094,0.6633165829145728,0.9842086494175994
3.2462311557788945,0.6633165829145728,0.9845446311780862
3.2814070351758793,0.6633165829145728,0.9848700481545312
3.3165829145728645,0.6633165829145728,0.9851853368415735
3.351758793969849,0.6633165829145728,0.9854909115157611
3.3869346733668344,0.6633165829145728,0.985787165573279
3.422110552763819,0.6633165829145728,0.9860744727750443
3.457286432160804,0.6633165829145728,0.9863531884063945
3.492462311557789,0.6633165829145728,0.9866236503579718
3.527638190954774,0.6633165829145728,0.9868861801338391
3.5628140703517586,0.6633165829145728,0.9871410837923513
3.5979899497487438,0.6633165829145728,0.9873886528248368
3.6331658291457285,0.6633165829145728,0.9876291649767283
3.6683417085427137,0.6633165829145728,0.9878628850153919
3.7035175879396984,0.6633165829145728,0.9880900654485592
3.7386934673366836,0.6633165829145728,0.9883109471969473
3.7738693467336684,0.6633165829145728,0.9885257602243644
3.809045226130653,0.6633165829145728,0.9887347241283312
3.8442211055276383,0.6633165829145728,0.9889380486940134
3.879396984924623,0.6633165829145728,0.9891359344140398
3.914572864321608,0.6633165829145728,0.9893285729765737
3.949748743718593,0.6633165829145728,0.9895161477238309
3.984924623115578,0.6633165829145728,0.9896988340830638
4.0201005025125625,0.6633165829145728,0.9898767999718805
4.055276381909548,0.6633165829145728,0.9900502061796234
4.090452261306533,0.6633165829145728,0.9902192067264087
4.125628140703517,0.6633165829145728,0.9903839492013005
4.160804020100502,0.6633165829145728,0.9905445750809946
4.1959798994974875,0.6633165829145728,0.9907012200302788
4.231155778894472,0.6633165829145728,0.9908540141854493
4.266331658291457,0.6633165829145728,0.9910030824217743
4.301507537688442,0.6633165829145728,0.9911485446060226
4.336683417085427,0.6633165829145728,0.9912905158349994
4.371859296482413,0.6633165829145728,0.9914291066609634
4.407035175879397,0.6633165829145728,0.9915644233047463
4.442211055276382,0.6633165829145728,0.9916965678573295
4.477386934673367,0.6633165829145728,0.9918256384705878
4.5125628140703515,0.6633165829145728,0.9919517295378559
4.547738693467337,0.6633165829145728,0.9920749318649358
4.582914572864322,0.6633165829145728,0.9921953328321141
4.618090452261306,0.6633165829145728,0.9923130165477281
4.653266331658291,0.6633165829145728,0.9924280639937741
4.688442211055277,0.6633165829145728,0.9925405531640316
4.723618090452261,0.6633165829145728,0.9926505591951323
4.758793969849246,0.6633165829145728,0.992758154490987
4.793969849246231,0.6633165829145728,0.9928634088409473
4.829145728643216,0.6633165829145728,0.9929663895320622
4.864321608040201,0.6633165829145728,0.9930671614557642
4.899497487437186,0.6633165829145728,0.993165787209294
4.934673366834171,0.6633165829145728,0.9932623271921631
4.969849246231156,0.6633165829145728,0.9933568396979239
5.005025125628141,0.6633165829145728,0.9934493810015103
5.040201005025126,0.6633165829145728,0.993540005442389
5.075376884422111,0.6633165829145728,0.9936287655037488
5.110552763819095,0.6633165829145728,0.993715711887942
5.1457286432160805,0.6633165829145728,0.9938008935883806
5.180904522613066,0.6633165829145728,0.9938843579580733
5.21608040201005,0.6633165829145728,0.9939661507749824
5.251256281407035,0.6633165829145728,0.9940463163043711
5.28643216080402,0.6633165829145728,0.9941248973582905
5.321608040201005,0.6633165829145728,0.9942019353523631
5.35678391959799,0.6633165829145728,0.9942774703599984
5.391959798994975,0.6633165829145728,0.9943515411641705
5.427135678391959,0.6633165829145728,0.9944241853068854
5.4623115577889445,0.6633165829145728,0.9944954391364556
5.49748743718593,0.6633165829145728,0.9945653378526855
5.532663316582914,0.6633165829145728,0.9946339155500814
5.5678391959799,0.6633165829145728,0.9947012052591757
5.603015075376884,0.6633165829145728,0.9947672389860673
5.638190954773869,0.6633165829145728,0.9948320477502546
5.673366834170855,0.6633165829145728,0.9948956616208561
5.708542713567839,0.6633165829145728,0.9949581097512886
5.743718592964824,0.6633165829145728,0.9950194204124815
5.778894472361809,0.6633165829145728,0.9950796210246935
5.814070351758794,0.6633165829145728,0.9951387381880045
5.849246231155779,0.6633165829145728,0.9951967977115393
5.884422110552764,0.6633165829145728,0.9952538246414855
5.919597989949748,0.6633165829145728,0.9953098432879621
5.954773869346734,0.6633165829145728,0.9953648772507927
5.989949748743719,0.6633165829145728,0.9954189494442328
6.025125628140703,0.6633165829145728,0.9954720821206997
6.060301507537688,0.6633165829145728,0.9955242968935505
6.0954773869346734,0.6633165829145728,0.9955756147589533
6.130653266331658,0.6633165829145728,0.9956260561168894
6.165829145728644,0.6633165829145728,0.9956756407913296
6.201005025125628,0.6633165829145728,0.9957243880496169
6.236180904522612,0.6633165829145728,0.9957723166210947
6.2713567839195985,0.6633165829145728,0.995819444715013
6.306532663316583,0.6633165829145728,0.9958657900377431
6.341708542713568,0.6633165829145728,0.9959113698093318
6.376884422110553,0.6633165829145728,0.9959562007794258
6.4120603015075375,0.6633165829145728,0.996000299242589
6.447236180904523,0.6633165829145728,0.9960436810530444
6.482412060301508,0.6633165829145728,0.9960863616388593
6.517587939698492,0.6633165829145728,0.9961283560156056
6.552763819095477,0.6633165829145728,0.9961696787995076
6.5879396984924625,0.6633165829145728,0.9962103442201053
6.623115577889447,0.6633165829145728,0.996250366132456
6.658291457286432,0.6633165829145728,0.9962897580288835
6.693467336683417,0.6633165829145728,0.9963285330503047
6.7286432160804015,0.6633165829145728,0.9963667039971421
6.763819095477387,0.6633165829145728,0.9964042833398492
6.798994974874372,0.6633165829145728,0.9964412832290511
6.834170854271356,0.6633165829145728,0.9964777155053308
6.869346733668342,0.6633165829145728,0.9965135917086635
6.9045226130653266,0.6633165829145728,0.9965489230875191
6.939698492462312,0.6633165829145728,0.9965837206076474
6.974874371859297,0.6633165829145728,0.9966179949605538
7.010050251256281,0.6633165829145728,0.9966517565716801
7.045226130653266,0.6633165829145728,0.9966850156083032
7.080402010050252,0.6633165829145728,0.9967177819871635
7.115577889447236,0.6633165829145728,0.9967500653818278
7.150753768844221,0.6633165829145728,0.996781875229805
7.185929648241206,0.6633165829145728,0.9968132207394181
7.221105527638191,0.6633165829145728,0.9968441108964455
7.256281407035176,0.6633165829145728,0.9968745544705375
7.291457286432161,0.6633165829145728,0.9969045600214196
7.326633165829145,0.6633165829145728,0.9969341359048888
7.36180904522613,0.6633165829145728,0.9969632902786112
7.396984924623116,0.6633165829145728,0.996992031107727
7.432160804020101,0.6633165829145728,0.9970203661702748
7.467336683417085,0.6633165829145728,0.9970483030624354
7.50251256281407,0.6633165829145728,0.997075849203606
7.5376884422110555,0.6633165829145728,0.9971030118413119
7.57286432160804,0.6633165829145728,0.997129798055956
7.608040201005025,0.6633165829145728,0.997156214765421
7.64321608040201,0.6633165829145728,0.9971822687295199
7.678391959798995,0.6633165829145728,0.9972079665543079
7.71356783919598,0.6633165829145728,0.9972333146962572
7.748743718592965,0.6633165829145728,0.9972583194662986
7.78391959798995,0.6633165829145728,0.9972829870337402
7.819095477386934,0.6633165829145728,0.9973073234300592
7.8542713567839195,0.6633165829145728,0.997331334552578
7.889447236180905,0.6633165829145728,0.9973550261680286
7.924623115577889,0.6633165829145728,0.9973784039160022
7.959798994974874,0.6633165829145728,0.9974014733122959
7.994974874371859,0.6633165829145728,0.9974242397521599
8.030150753768844,0.6633165829145728,0.9974467085134395
8.065326633165828,0.6633165829145728,0.9974688847596277
8.100502512562814,0.6633165829145728,0.9974907735428217
8.1356783919598,0.6633165829145728,0.9975123798065941
8.170854271356784,0.6633165829145728,0.9975337083887749
8.206030150753769,0.6633165829145728,0.997554764024153
8.241206030150753,0.6633165829145728,0.9975755513470979
8.276381909547737,0.6633165829145728,0.9975960748941
8.311557788944723,0.6633165829145728,0.997616339106243
8.34673366834171,0.6633165829145728,0.9976363483315968
8.381909547738694,0.6633165829145728,0.9976561068275449
8.417085427135678,0.6633165829145728,0.9976756187630451
8.452261306532662,0.6633165829145728,0.99769488822082
8.487437185929648,0.6633165829145728,0.9977139191994885
8.522613065326633,0.6633165829145728,0.9977327156156355
8.557788944723619,0.6633165829145728,0.9977512813058212
8.592964824120603,0.6633165829145728,0.9977696200285351
8.628140703517587,0.6633165829145728,0.9977877354660925
8.663316582914572,0.6633165829145728,0.9978056312264774
8.698492462311558,0.6633165829145728,0.9978233108451376
8.733668341708544,0.6633165829145728,0.9978407777867248
8.768844221105528,0.6633165829145728,0.9978580354467875
8.804020100502512,0.6633165829145728,0.9978750871534188
8.839195979899497,0.6633165829145728,0.9978919361688556
8.874371859296481,0.6633165829145728,0.9979085856910375
8.909547738693467,0.6633165829145728,0.9979250388551179
8.944723618090453,0.6633165829145728,0.9979412987349391
8.979899497487438,0.6633165829145728,0.9979573683444628
9.015075376884422,0.6633165829145728,0.9979732506391655
9.050251256281406,0.6633165829145728,0.9979889485173928
9.085427135678392,0.6633165829145728,0.998004464821679
9.120603015075377,0.6633165829145728,0.998019802340032
9.155778894472363,0.6633165829145728,0.9980349638071827
9.190954773869347,0.6633165829145728,0.9980499519057996
9.226130653266331,0.6633165829145728,0.9980647692676763
9.261306532663315,0.6633165829145728,0.9980794184748819
9.296482412060302,0.6633165829145728,0.9980939020608834
9.331658291457288,0.6633165829145728,0.9981082225116402
9.366834170854272,0.6633165829145728,0.9981223822666679
9.402010050251256,0.6633165829145728,0.9981363837200748
9.43718592964824,0.6633165829145728,0.9981502292215726
9.472361809045225,0.6633165829145728,0.9981639210774591
9.507537688442211,0.6633165829145728,0.9981774615515776
9.542713567839197,0.6633165829145728,0.9981908528662506
9.577889447236181,0.6633165829145728,0.9982040972031905
9.613065326633166,0.6633165829145728,0.9982171967043837
9.64824120603015,0.6633165829145728,0.9982301534729593
9.683417085427136,0.6633165829145728,0.9982429695740279
9.71859296482412,0.6633165829145728,0.9982556470355048
9.753768844221106,0.6633165829145728,0.9982681878489101
9.78894472361809,0.6633165829145728,0.998280593970149
9.824120603015075,0.6633165829145728,0.9982928673202741
9.85929648241206,0.6633165829145728,0.9983050097862264
9.894472361809045,0.6633165829145728,0.9983170232215608
9.929648241206031,0.6633165829145728,0.9983289094471491
9.964824120603016,0.6633165829145728,0.9983406702518728
10.0,0.6633165829145728,0.998352307393292
3.0,0.6733668341708543,0.9814005124212704
3.0351758793969847,0.6733668341708543,0.9818226222551147
3.07035175879397,0.6733668341708543,0.9822305948239808
3.1055276381909547,0.6733668341708543,0.9826250513627378
3.14070351758794,0.6733668341708543,0.9830065795217862
3.1758793969849246,0.6733668341708543,0.9833757355116175
3.2110552763819094,0.6733668341708543,0.9837330460901003
3.2462311557788945,0.6733668341708543,0.9840790104054663
3.2814070351758793,0.6733668341708543,0.9844141017067931
3.3165829145728645,0.6733668341708543,0.9847387689327028
3.351758793969849,0.6733668341708543,0.9850534381880385
3.3869346733668344,0.6733668341708543,0.9853585141174158
3.422110552763819,0.6733668341708543,0.9856543811837579
3.457286432160804,0.6733668341708543,0.9859414048592222
3.492462311557789,0.6733668341708543,0.9862199327352791
3.527638190954774,0.6733668341708543,0.9864902955581313
3.5628140703517586,0.6733668341708543,0.9867528081951311
3.5979899497487438,0.6733668341708543,0.9870077705373832
3.6331658291457285,0.6733668341708543,0.9872554683432797
3.6683417085427137,0.6733668341708543,0.9874961740273317
3.7035175879396984,0.6733668341708543,0.9877301473982966
3.7386934673366836,0.6733668341708543,0.9879576363502769
3.7738693467336684,0.6733668341708543,0.9881788775101742
3.809045226130653,0.6733668341708543,0.988394096844607
3.8442211055276383,0.6733668341708543,0.9886035102291557
3.879396984924623,0.6733668341708543,0.9888073239825794
3.914572864321608,0.6733668341708543,0.9890057353684322
3.949748743718593,0.6733668341708543,0.989198933066328
3.984924623115578,0.6733668341708543,0.9893870976149299
4.0201005025125625,0.6733668341708543,0.9895704018285764
4.055276381909548,0.6733668341708543,0.989749011189318
4.090452261306533,0.6733668341708543,0.9899230842160084
4.125628140703517,0.6733668341708543,0.990092772811959
4.160804020100502,0.6733668341708543,0.9902582225925712
4.1959798994974875,0.6733668341708543,0.9904195731942471
4.231155778894472,0.6733668341708543,0.9905769585657866
4.266331658291457,0.6733668341708543,0.990730507243396
4.301507537688442,0.6733668341708543,0.9908803426103469
4.336683417085427,0.6733668341708543,0.9910265831422581
4.371859296482413,0.6733668341708543,0.991169342638898
4.407035175879397,0.6733668341708543,0.9913087304433433
4.442211055276382,0.6733668341708543,0.9914448516492825
4.477386934673367,0.6733668341708543,0.9915778072971764
4.5125628140703515,0.6733668341708543,0.9917076945599672
4.547738693467337,0.6733668341708543,0.9918346069189544
4.582914572864322,0.6733668341708543,0.9919586343304369
4.618090452261306,0.6733668341708543,0.9920798633836594
4.653266331658291,0.6733668341708543,0.9921983774505871
4.688442211055277,0.6733668341708543,0.9923142568279791
4.723618090452261,0.6733668341708543,0.9924275788722131
4.758793969849246,0.6733668341708543,0.9925384181272789
4.793969849246231,0.6733668341708543,0.9926468464463313
4.829145728643216,0.6733668341708543,0.9927529331071729
4.864321608040201,0.6733668341708543,0.9928567449220053
4.899497487437186,0.6733668341708543,0.9929583463417754
4.934673366834171,0.6733668341708543,0.9930577995554141
4.969849246231156,0.6733668341708543,0.993155164584253
5.005025125628141,0.6733668341708543,0.9932504993718868
5.040201005025126,0.6733668341708543,0.9933438598697232
5.075376884422111,0.6733668341708543,0.9934353001184618
5.110552763819095,0.6733668341708543,0.9935248723257185
5.1457286432160805,0.6733668341708543,0.9936126269400015
5.180904522613066,0.6733668341708543,0.9936986127212352
5.21608040201005,0.6733668341708543,0.9937828768080103
5.251256281407035,0.6733668341708543,0.9938654647817404
5.28643216080402,0.6733668341708543,0.9939464207278768
5.321608040201005,0.6733668341708543,0.9940257872943408
5.35678391959799,0.6733668341708543,0.9941036057473142
5.391959798994975,0.6733668341708543,0.9941799160245264
5.427135678391959,0.6733668341708543,0.9942547567861599
5.4623115577889445,0.6733668341708543,0.9943281654635
5.49748743718593,0.6733668341708543,0.994400178305441
5.532663316582914,0.6733668341708543,0.9944708304229538
5.5678391959799,0.6733668341708543,0.994540155831617
5.603015075376884,0.6733668341708543,0.9946081874923111
5.638190954773869,0.6733668341708543,0.994674957350158
5.673366834170855,0.6733668341708543,0.9947404963717997
5.708542713567839,0.6733668341708543,0.9948048345810916
5.743718592964824,0.6733668341708543,0.9948680010932861
5.778894472361809,0.6733668341708543,0.9949300241477858
5.814070351758794,0.6733668341708543,0.9949909311395245
5.849246231155779,0.6733668341708543,0.9950507486490486
5.884422110552764,0.6733668341708543,0.995109502471357
5.919597989949748,0.6733668341708543,0.9951672176435594
5.954773869346734,0.6733668341708543,0.995223918471404
5.989949748743719,0.6733668341708543,0.9952796285547308
6.025125628140703,0.6733668341708543,0.9953343708119007
6.060301507537688,0.6733668341708543,0.9953881675032418
6.0954773869346734,0.6733668341708543,0.9954410402535645
6.130653266331658,0.6733668341708543,0.9954930100737812
6.165829145728644,0.6733668341708543,0.9955440973816758
6.201005025125628,0.6733668341708543,0.9955943220218587
6.236180904522612,0.6733668341708543,0.9956437032849436
6.2713567839195985,0.6733668341708543,0.9956922599259797
6.306532663316583,0.6733668341708543,0.9957400101821762
6.341708542713568,0.6733668341708543,0.9957869717899438
6.376884422110553,0.6733668341708543,0.995833162001288
6.4120603015075375,0.6733668341708543,0.9958785975995811
6.447236180904523,0.6733668341708543,0.9959232949147359
6.482412060301508,0.6733668341708543,0.9959672698378148
6.517587939698492,0.6733668341708543,0.9960105378350886
6.552763819095477,0.6733668341708543,0.9960531139615757
6.5879396984924625,0.6733668341708543,0.9960950128740815
6.623115577889447,0.6733668341708543,0.9961362488437572
6.658291457286432,0.6733668341708543,0.9961768357681987
6.693467336683417,0.6733668341708543,0.9962167871831087
6.7286432160804015,0.6733668341708543,0.9962561162735334
6.763819095477387,0.6733668341708543,0.9962948358846956
6.798994974874372,0.6733668341708543,0.9963329585324412
6.834170854271356,0.6733668341708543,0.996370496413312
6.869346733668342,0.6733668341708543,0.9964074614142602
6.9045226130653266,0.6733668341708543,0.9964438651220227
6.939698492462312,0.6733668341708543,0.9964797188321645
6.974874371859297,0.6733668341708543,0.9965150335578074
7.010050251256281,0.6733668341708543,0.9965498200380534
7.045226130653266,0.6733668341708543,0.9965840887461188
7.080402010050252,0.6733668341708543,0.9966178498971874
7.115577889447236,0.6733668341708543,0.996651113455993
